 ;Feeder On;Feedrate;Totalizer 1;Totalizer 2;Totalizer 3;;;;;;
2019-08-01 12:48:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:49:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:50:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:51:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:52:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:53:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:54:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:55:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:56:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:57:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:58:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 12:59:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:00:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:01:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:02:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:03:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:04:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:05:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:06:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:07:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:08:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:09:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:10:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:11:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:12:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:13:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:14:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:15:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:16:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:17:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:18:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:19:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:20:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:21:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:22:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:23:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:23:59;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:25:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:26:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:27:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:28:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:29:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:30:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:31:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:32:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:33:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:34:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:35:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:36:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:37:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:38:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:39:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:40:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:41:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:42:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:43:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:44:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:45:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:46:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:47:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:48:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:49:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:50:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:51:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:52:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:53:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:54:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:55:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:56:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:57:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:58:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 13:59:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:00:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:01:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:02:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:03:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:04:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:05:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:06:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:07:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:08:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:09:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:10:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:11:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:12:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:13:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:14:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:15:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:16:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:17:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:18:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:19:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:20:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:21:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:22:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:23:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:24:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:25:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:26:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:27:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:28:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:29:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:30:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:31:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:32:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:33:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:34:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:35:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:36:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:37:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:38:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:39:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:40:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:41:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:42:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:43:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:44:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:45:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:46:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:47:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:48:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:49:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:50:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:51:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:52:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:53:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:54:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:55:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:56:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:57:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:58:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 14:59:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:00:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:01:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:02:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:03:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:04:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:05:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:06:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:07:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:08:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:09:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:10:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:11:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:12:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:13:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:14:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:15:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:16:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:17:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:18:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:19:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:20:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:21:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:22:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:23:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:24:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:25:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:26:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:27:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:28:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:29:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:30:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:31:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:32:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:33:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:34:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:35:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:36:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:37:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:38:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:39:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:40:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:41:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:42:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:43:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:44:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:45:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:46:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:47:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:48:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:49:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:50:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:51:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:52:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:53:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:54:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:55:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:56:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:57:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:58:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 15:59:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:00:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:01:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:02:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:03:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:04:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:05:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:06:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:07:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:08:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:09:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:10:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:11:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:12:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:13:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:14:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:15:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:16:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:17:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:18:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:19:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:20:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:21:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:22:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:23:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:24:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:25:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:26:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:27:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:28:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:29:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:30:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:31:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:32:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:33:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:34:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:35:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:36:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:37:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:38:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:38:59;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:40:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:41:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:42:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:43:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:44:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:45:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:46:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:47:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:48:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:49:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:50:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:51:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:52:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:53:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:54:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:55:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:56:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:57:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:58:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 16:59:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:00:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:01:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:02:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:03:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:04:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:05:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:06:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:07:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:08:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:09:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:10:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:11:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:12:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:13:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:14:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:15:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:16:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:17:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:18:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:19:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:20:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:21:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:22:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:23:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:24:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:25:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:26:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:27:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:28:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:29:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:30:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:31:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:32:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:33:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:34:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:35:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:36:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:37:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:38:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:39:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:40:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:41:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:42:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:43:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:44:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:45:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:46:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:47:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:48:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:49:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:50:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:51:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:52:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:53:01;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:54:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:55:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:56:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:57:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:58:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 17:59:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:00:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:01:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:02:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:03:02;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:04:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:05:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:06:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:07:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:08:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:09:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:10:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:11:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:12:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:13:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:14:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:15:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:16:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:17:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:18:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:19:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:20:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:21:04;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:22:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:23:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:24:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:25:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:26:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-01 18:27:00;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-08 12:01:13;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-08 12:02:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-08 12:03:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-08 12:04:03;0;           0;     2392722;     2392722;     2392722;;;;;;
2019-08-08 12:05:03;0;           0;     2392722;     2392722;     2392722;;;;;;
